Date/Time,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Weather
2016-10-24 14:00:00,10.7,9.9,95.0,17.0,40.2,100.25,Rain
2016-10-24 15:00:00,11.7,9.5,86.0,13.0,40.2,100.3,Rain
2016-10-24 16:00:00,11.2,9.8,91.0,4.0,32.2,100.38,Rain
2016-10-24 17:00:00,11.7,10.3,91.0,15.0,24.1,100.36,Rain
2016-10-25 07:00:00,13.0,6.9,66.0,31.0,32.2,100.94,Cloudy
2016-10-25 10:00:00,13.3,7.6,68.0,25.0,48.3,101.16,Cloudy
2016-10-25 11:00:00,12.8,8.7,76.0,21.0,19.3,101.28,Rain
2016-10-25 12:00:00,12.2,9.4,83.0,13.0,19.3,101.34,Rain
2016-10-25 13:00:00,13.0,9.9,81.0,13.0,24.1,101.38,Rain
2016-10-25 16:00:00,14.3,9.2,71.0,11.0,32.2,101.47,Cloudy
2016-10-26 07:00:00,9.4,7.5,88.0,4.0,48.3,101.05,Rain
2016-10-26 08:00:00,9.0,7.8,92.0,7.0,24.1,101.08,Rain
2016-10-26 09:00:00,9.7,7.8,88.0,10.0,16.1,101.09,Rain
2016-10-26 10:00:00,9.7,8.0,89.0,14.0,24.1,100.98,Rain
2016-10-26 11:00:00,9.8,8.6,92.0,12.0,24.1,100.89,Rain
2016-10-26 12:00:00,10.0,8.8,92.0,16.0,16.1,100.8,Rain
2016-10-26 13:00:00,10.6,9.5,93.0,11.0,24.1,100.71,Rain
2016-10-26 14:00:00,10.2,9.4,95.0,10.0,12.9,100.75,Rain
2016-10-26 16:00:00,11.5,10.4,93.0,21.0,24.1,100.68,Cloudy
2016-10-27 06:00:00,12.0,10.4,90.0,20.0,24.1,100.83,Rain
2016-10-27 07:00:00,11.8,10.1,89.0,20.0,24.1,100.82,Cloudy
2016-10-27 08:00:00,11.9,9.7,86.0,21.0,24.1,100.83,Rain
2016-10-27 09:00:00,11.7,10.0,89.0,16.0,24.1,100.85,Rain
2016-10-27 10:00:00,11.8,10.4,91.0,10.0,24.1,100.88,Cloudy
2016-10-27 12:00:00,12.6,10.9,89.0,12.0,24.1,100.89,Rain
2016-10-27 13:00:00,12.6,10.9,89.0,12.0,24.1,100.9,Rain
2016-10-27 14:00:00,12.2,10.5,89.0,16.0,24.1,100.91,Rain
2016-10-27 15:00:00,11.6,10.7,94.0,9.0,24.1,100.92,Rain
2016-10-27 16:00:00,11.5,10.6,94.0,9.0,19.3,100.93,Rain
2016-10-27 17:00:00,11.5,10.7,95.0,4.0,24.1,100.91,Rain
2016-10-27 18:00:00,11.6,10.8,95.0,9.0,19.3,100.94,Rain
2016-10-28 07:00:00,11.2,9.0,86.0,14.0,32.2,101.32,Cloudy
2016-10-28 10:00:00,12.9,10.3,84.0,15.0,32.2,101.4,Cloudy
2016-10-28 13:00:00,15.9,8.9,63.0,12.0,32.2,101.25,Cloudy
2016-10-28 16:00:00,15.9,9.2,64.0,14.0,32.2,101.27,Cloudy
2016-10-29 07:00:00,8.7,8.1,96.0,3.0,32.2,101.05,Cloudy
2016-10-29 09:00:00,9.7,8.3,91.0,13.0,16.1,101.15,Rain
2016-10-29 10:00:00,9.8,8.6,92.0,9.0,12.9,101.22,Rain
2016-10-29 11:00:00,9.7,8.3,91.0,19.0,8.1,101.25,"Rain,Fog"
2016-10-29 12:00:00,9.8,8.7,93.0,16.0,12.9,101.26,Rain
2016-10-29 13:00:00,9.7,8.6,93.0,21.0,16.1,101.27,Rain
2016-10-29 16:00:00,11.0,9.3,89.0,18.0,32.2,101.34,Cloudy
2016-10-30 07:00:00,6.1,6.0,99.0,4.0,32.2,100.92,Clear
2016-10-30 10:00:00,11.2,7.7,79.0,10.0,32.2,100.71,Cloudy
2016-10-30 13:00:00,10.9,9.0,88.0,16.0,32.2,100.39,Cloudy
2016-10-30 16:00:00,9.9,8.5,91.0,23.0,32.2,100.1,Cloudy
2016-10-30 17:00:00,9.8,8.7,93.0,25.0,32.2,100.04,Rain
2016-10-30 18:00:00,9.9,8.8,93.0,22.0,32.2,100.02,Rain
2016-10-31 06:00:00,9.7,8.9,95.0,5.0,8.1,100.25,"Rain,Fog"
2016-10-31 07:00:00,9.4,9.0,97.0,7.0,8.1,100.26,"Rain,Fog"
2016-10-31 08:00:00,9.5,9.2,98.0,5.0,8.1,100.32,"Rain,Fog"
2016-10-31 09:00:00,9.8,9.2,96.0,1.0,8.1,100.37,"Rain,Fog"
2016-10-31 10:00:00,10.1,9.5,96.0,7.0,8.1,100.41,"Rain,Fog"
2016-10-31 11:00:00,9.2,8.6,96.0,18.0,8.1,100.52,"Rain,Fog"
2016-10-31 12:00:00,9.6,9.2,97.0,14.0,12.9,100.58,Rain
2016-10-31 13:00:00,10.0,9.4,96.0,18.0,12.9,100.63,Cloudy
2017-09-01 07:00:00,16.3,12.6,78.0,4.0,48.3,102.13,Clear
2017-09-01 10:00:00,19.6,14.4,72.0,12.0,48.3,102.15,Clear
2017-09-01 13:00:00,21.2,14.0,63.0,11.0,56.3,102.01,Clear
2017-09-01 16:00:00,22.3,14.3,60.0,13.0,64.4,101.81,Clear
2017-09-01 19:00:00,18.9,14.6,76.0,5.0,48.3,101.69,Clear
2017-09-02 07:00:00,18.6,13.8,73.0,3.0,48.3,101.64,Clear
2017-09-02 10:00:00,22.9,14.2,58.0,8.0,48.3,101.63,Clear
2017-09-02 13:00:00,25.2,13.6,48.0,12.0,64.4,101.56,Clear
2017-09-02 16:00:00,25.1,13.2,47.0,8.0,64.4,101.39,Clear
2017-09-02 19:00:00,21.5,11.8,54.0,6.0,48.3,101.35,Clear
2017-09-03 07:00:00,19.8,16.4,80.0,6.0,56.3,101.61,Clear
2017-09-03 10:00:00,23.2,18.2,73.0,17.0,56.3,101.69,Clear
2017-09-03 13:00:00,25.1,19.1,69.0,18.0,64.4,101.7,Clear
2017-09-03 16:00:00,25.3,19.2,69.0,10.0,64.4,101.59,Clear
2017-09-03 19:00:00,21.5,18.0,80.0,10.0,48.3,101.54,Clear
2017-09-04 07:00:00,20.4,18.7,90.0,19.0,48.3,101.8,Clear
2017-09-04 10:00:00,23.3,17.9,71.0,25.0,48.3,101.75,Clear
2017-09-04 13:00:00,25.1,18.0,64.0,23.0,48.3,101.56,Clear
2017-09-04 16:00:00,24.9,18.1,65.0,20.0,48.3,101.32,Cloudy
2017-09-04 19:00:00,22.8,17.5,71.0,21.0,40.2,101.14,Cloudy
2017-09-05 07:00:00,20.1,16.6,80.0,8.0,24.1,101.23,Cloudy
2017-09-05 10:00:00,22.1,18.4,80.0,10.0,24.1,101.28,Cloudy
2017-09-05 13:00:00,22.6,18.1,75.0,9.0,24.1,101.3,Cloudy
2017-09-05 16:00:00,21.4,17.1,76.0,24.0,19.3,101.19,Cloudy
2017-09-05 19:00:00,21.5,15.2,67.0,2.0,19.3,101.15,Cloudy
2017-09-06 07:00:00,18.3,14.4,78.0,13.0,19.3,101.33,Cloudy
2017-09-06 10:00:00,22.9,15.4,62.0,14.0,19.3,101.34,Cloudy
2017-09-06 13:00:00,24.4,18.0,67.0,7.0,19.3,101.21,Cloudy
2017-09-06 16:00:00,24.8,15.6,56.0,13.0,19.3,101.14,Cloudy
2017-09-06 19:00:00,21.2,15.0,67.0,18.0,12.9,101.21,Cloudy
2017-09-07 07:00:00,17.6,15.4,87.0,7.0,12.9,101.27,Cloudy
2017-09-07 10:00:00,21.1,15.8,71.0,5.0,12.9,101.19,Cloudy
2017-09-07 13:00:00,20.1,16.7,81.0,9.0,16.1,101.1,Cloudy
2017-09-07 16:00:00,20.3,17.2,82.0,12.0,19.3,101.05,Cloudy
2017-09-07 19:00:00,19.5,17.6,88.0,4.0,12.9,101.02,Cloudy
2017-09-08 07:00:00,17.6,15.9,90.0,8.0,24.1,101.35,Rain
2017-09-08 08:00:00,17.2,16.5,95.0,2.0,12.9,101.41,Rain
2017-09-08 09:00:00,17.6,16.3,92.0,4.0,16.1,101.43,Rain
2017-09-08 10:00:00,17.7,16.6,93.0,9.0,12.9,101.43,Rain
2017-09-08 13:00:00,18.3,16.6,90.0,4.0,12.9,101.36,Cloudy
2017-09-08 16:00:00,19.3,16.1,81.0,9.0,12.9,101.28,Cloudy
2017-09-08 19:00:00,16.9,15.4,90.0,16.0,16.1,101.24,Cloudy
2017-09-09 07:00:00,13.9,11.5,85.0,17.0,24.1,101.6,Rain
2017-09-09 08:00:00,13.9,11.6,86.0,20.0,19.3,101.59,Rain
2017-09-09 09:00:00,14.1,12.3,89.0,15.0,19.3,101.64,Rain
2017-09-09 10:00:00,13.9,12.5,91.0,15.0,9.7,101.69,"Moderate Rain,Fog"
2017-09-09 11:00:00,13.9,12.7,93.0,16.0,9.7,101.7,"Rain,Fog"
2017-09-09 12:00:00,14.0,12.8,92.0,19.0,16.1,101.71,Rain
2017-09-09 13:00:00,14.4,12.8,90.0,15.0,22.5,101.71,Cloudy
2017-09-09 16:00:00,14.6,12.7,88.0,16.0,16.1,101.83,Cloudy
2017-09-09 19:00:00,14.8,13.3,91.0,14.0,19.3,101.93,Cloudy
2017-09-10 07:00:00,13.5,12.7,95.0,10.0,9.7,102.48,Fog
2017-09-10 10:00:00,15.8,12.3,80.0,9.0,19.3,102.58,Cloudy
2017-09-10 13:00:00,18.2,12.1,67.0,10.0,24.1,102.57,Cloudy
2017-09-10 16:00:00,20.7,11.0,53.0,6.0,40.2,102.47,Cloudy
2017-09-10 19:00:00,16.6,12.2,75.0,7.0,32.2,102.41,Cloudy
2017-09-11 07:00:00,15.0,11.0,77.0,8.0,48.3,102.17,Clear
2017-09-11 10:00:00,20.9,11.1,53.0,8.0,48.3,102.04,Clear
2017-09-11 13:00:00,21.8,14.8,64.0,14.0,48.3,101.86,Clear
2017-09-11 16:00:00,22.7,13.8,57.0,12.0,48.3,101.68,Cloudy
2017-09-11 19:00:00,17.1,14.3,84.0,8.0,48.3,101.61,Clear
2017-09-12 07:00:00,16.1,14.5,90.0,21.0,48.3,101.56,Cloudy
2017-09-12 10:00:00,18.0,13.7,76.0,26.0,32.2,101.56,Cloudy
2017-09-12 13:00:00,18.8,14.4,75.0,19.0,48.3,101.51,Cloudy
2017-09-12 16:00:00,18.6,13.4,71.0,16.0,48.3,101.42,Clear
2017-09-12 19:00:00,16.9,12.1,73.0,28.0,48.3,101.35,Clear
2017-09-13 07:00:00,13.6,11.2,85.0,21.0,48.3,101.52,Cloudy
2017-09-13 09:00:00,14.3,12.4,88.0,20.0,48.3,101.56,Rain
2017-09-13 10:00:00,14.7,12.8,89.0,19.0,48.3,101.55,Cloudy
2017-09-13 13:00:00,17.6,12.5,72.0,26.0,48.3,101.44,Clear
2017-09-13 16:00:00,18.1,12.5,70.0,25.0,48.3,101.29,Clear
2017-09-13 19:00:00,16.0,11.2,73.0,27.0,48.3,101.2,Clear
2017-09-14 07:00:00,13.8,11.7,87.0,11.0,48.3,101.54,Clear
2017-09-14 10:00:00,17.4,12.0,70.0,29.0,48.3,101.56,Clear
2017-09-14 13:00:00,18.7,11.5,63.0,31.0,48.3,101.48,Clear
2017-09-14 16:00:00,18.7,10.2,57.0,21.0,48.3,101.41,Clear
2017-09-14 19:00:00,15.1,9.1,67.0,17.0,48.3,101.42,Clear
2017-09-15 07:00:00,12.7,7.8,72.0,4.0,48.3,101.84,Clear
2017-09-15 10:00:00,18.1,9.5,57.0,9.0,48.3,101.86,Clear
2017-09-15 13:00:00,19.9,10.4,54.0,9.0,48.3,101.78,Cloudy
2017-09-15 16:00:00,19.4,9.5,52.0,6.0,64.4,101.64,Cloudy
2017-09-15 19:00:00,15.5,10.6,73.0,1.0,48.3,101.55,Cloudy
2017-09-16 07:00:00,12.8,7.5,70.0,14.0,48.3,101.67,Cloudy
2017-09-16 10:00:00,19.6,6.9,43.0,9.0,48.3,101.65,Clear
2017-09-16 13:00:00,19.4,9.4,52.0,11.0,40.2,101.49,Cloudy
2017-09-16 16:00:00,20.5,6.9,41.0,5.0,32.2,101.31,Cloudy
2017-09-16 19:00:00,16.8,9.4,61.0,8.0,32.2,101.16,Clear
2017-09-17 07:00:00,13.4,6.7,64.0,15.0,20.9,100.79,Cloudy
2017-09-17 10:00:00,14.9,9.9,72.0,25.0,19.3,100.77,Cloudy
2017-09-17 12:00:00,14.4,10.8,79.0,16.0,19.3,100.66,Rain
2017-09-17 13:00:00,14.5,11.6,82.0,13.0,11.3,100.65,Rain
2017-09-17 14:00:00,13.8,12.4,91.0,13.0,9.7,100.66,"Rain,Fog"
2017-09-17 15:00:00,13.8,12.5,91.0,30.0,2.4,100.57,"Rain,Fog"
2017-09-17 16:00:00,13.7,12.3,92.0,23.0,9.7,100.52,"Rain,Fog"
2017-09-17 17:00:00,13.9,12.6,91.0,25.0,9.7,100.5,"Rain,Fog"
2017-09-17 19:00:00,13.6,9.1,74.0,26.0,24.1,100.53,Clear
2017-09-18 07:00:00,10.5,8.4,87.0,9.0,24.1,100.64,Clear
2017-09-18 10:00:00,13.8,7.2,64.0,13.0,32.2,100.67,Cloudy
2017-09-18 13:00:00,14.7,8.2,65.0,26.0,48.3,100.62,Cloudy
2017-09-18 16:00:00,16.4,7.1,54.0,20.0,48.3,100.53,Cloudy
2017-09-18 19:00:00,13.6,7.2,65.0,16.0,32.2,100.46,Cloudy
2017-09-19 06:00:00,9.8,9.1,95.0,8.0,24.1,100.56,Rain
2017-09-19 07:00:00,10.0,9.3,95.0,7.0,24.1,100.6,Cloudy
2017-09-19 10:00:00,12.5,9.1,79.0,17.0,48.3,100.69,Cloudy
2017-09-19 13:00:00,12.2,9.9,86.0,12.0,32.2,100.67,Rain
2017-09-19 16:00:00,12.7,8.9,78.0,10.0,48.3,100.64,Clear
2017-09-19 19:00:00,12.2,8.6,78.0,7.0,24.1,100.61,Cloudy
2017-09-20 07:00:00,10.1,8.7,91.0,2.0,24.1,100.43,Cloudy
2017-09-20 10:00:00,13.4,9.7,78.0,20.0,48.3,100.48,Clear
2017-09-20 13:00:00,14.8,9.7,71.0,30.0,48.3,100.56,Clear
2017-09-20 16:00:00,14.9,9.4,70.0,23.0,48.3,100.61,Cloudy
2017-09-20 19:00:00,13.6,9.7,77.0,11.0,32.2,100.72,Cloudy
2017-09-20 20:00:00,13.5,9.5,77.0,9.0,32.2,100.77,Rain
2017-09-21 07:00:00,10.8,8.8,87.0,6.0,48.3,101.28,Clear
2017-09-21 10:00:00,14.3,10.5,78.0,14.0,48.3,101.36,Clear
2017-09-21 13:00:00,15.9,9.7,66.0,17.0,48.3,101.38,Cloudy
2017-09-21 16:00:00,15.0,10.3,73.0,5.0,48.3,101.43,Cloudy
2017-09-21 19:00:00,13.0,10.2,83.0,7.0,32.2,101.49,Cloudy
2017-09-22 07:00:00,11.6,8.2,80.0,9.0,48.3,101.76,Clear
2017-09-22 10:00:00,15.6,8.9,64.0,16.0,48.3,101.74,Clear
2017-09-22 13:00:00,17.1,11.6,69.0,13.0,48.3,101.66,Cloudy
2017-09-22 16:00:00,15.0,11.4,79.0,6.0,48.3,101.58,Cloudy
2017-09-22 19:00:00,14.0,10.5,79.0,7.0,32.2,101.55,Cloudy
2017-09-23 07:00:00,12.7,9.6,82.0,7.0,32.2,101.8,Cloudy
2017-09-23 10:00:00,16.5,9.6,63.0,11.0,40.2,101.87,Cloudy
2017-09-23 13:00:00,17.1,10.4,64.0,16.0,40.2,101.87,Cloudy
2017-09-23 16:00:00,17.4,9.3,59.0,9.0,48.3,101.87,Clear
2017-09-23 19:00:00,12.7,10.8,88.0,6.0,48.3,101.88,Clear
2017-09-24 07:00:00,12.1,9.7,85.0,10.0,40.2,102.05,Cloudy
2017-09-24 10:00:00,15.9,10.5,70.0,13.0,40.2,102.06,Cloudy
2017-09-24 13:00:00,17.5,12.3,71.0,9.0,40.2,101.97,Cloudy
2017-09-24 16:00:00,17.3,11.7,69.0,9.0,48.3,101.85,Cloudy
2017-09-24 19:00:00,14.7,11.7,82.0,5.0,32.2,101.8,Cloudy
2017-09-25 06:00:00,13.7,12.4,92.0,18.0,24.1,101.79,Rain
2017-09-25 07:00:00,13.5,12.6,95.0,17.0,9.7,101.82,"Rain,Fog"
2017-09-25 08:00:00,13.5,12.8,95.0,17.0,24.1,101.84,Rain
2017-09-25 10:00:00,15.1,13.3,89.0,17.0,24.1,101.87,Cloudy
2017-09-25 13:00:00,17.5,13.2,76.0,14.0,24.1,101.9,Cloudy
2017-09-25 16:00:00,17.6,13.4,76.0,11.0,32.2,101.87,Cloudy
2017-09-25 19:00:00,14.6,13.4,93.0,4.0,24.1,101.93,Cloudy
2017-09-26 07:00:00,14.4,13.9,97.0,2.0,24.1,102.22,Cloudy
2017-09-26 10:00:00,17.6,13.8,78.0,12.0,48.3,102.24,Clear
2017-09-26 13:00:00,18.0,14.6,80.0,21.0,48.3,102.23,Clear
2017-09-26 16:00:00,17.9,14.8,82.0,17.0,48.3,102.09,Clear
2017-09-26 19:00:00,14.6,13.3,92.0,12.0,48.3,102.04,Clear
2017-09-27 07:00:00,11.6,10.9,96.0,4.0,48.3,102.03,Clear
2017-09-27 10:00:00,16.3,14.7,90.0,15.0,48.3,102.04,Clear
2017-09-27 13:00:00,17.5,14.4,81.0,18.0,48.3,101.91,Clear
2017-09-27 16:00:00,18.3,14.4,78.0,10.0,48.3,101.66,Clear
2017-09-27 19:00:00,13.2,12.4,95.0,10.0,48.3,101.57,Clear
2017-09-28 07:00:00,12.6,12.0,96.0,6.0,48.3,101.45,Clear
2017-09-28 10:00:00,19.9,13.3,65.0,10.0,48.3,101.4,Clear
2017-09-28 13:00:00,20.9,13.6,63.0,12.0,48.3,101.19,Clear
2017-09-28 16:00:00,20.2,13.6,66.0,11.0,48.3,101.03,Clear
2017-09-29 06:00:00,14.4,12.8,90.0,15.0,24.1,101.13,Rain
2017-09-29 07:00:00,14.2,13.2,94.0,24.0,9.7,101.12,"Rain,Fog"
2017-09-29 08:00:00,15.2,13.9,91.0,18.0,9.7,101.22,"Rain,Fog"
2017-09-29 09:00:00,15.1,13.8,92.0,20.0,11.3,101.24,Rain
2017-09-29 10:00:00,15.2,13.9,92.0,18.0,19.3,101.24,Cloudy
2017-09-29 11:00:00,15.6,14.4,93.0,21.0,4.8,101.25,"Rain Showers,Fog"
2017-09-29 12:00:00,15.6,14.4,92.0,13.0,16.1,101.29,Rain
2017-09-29 13:00:00,16.6,15.2,91.0,15.0,11.3,101.23,Cloudy
2017-09-29 15:00:00,16.8,14.5,86.0,18.0,12.9,101.2,Rain
2017-09-29 16:00:00,16.8,14.3,85.0,20.0,11.3,101.19,Cloudy
2017-09-30 07:00:00,10.7,10.1,96.0,14.0,16.1,101.7,Clear
2017-09-30 10:00:00,15.2,10.5,74.0,8.0,24.1,101.74,Cloudy
2017-09-30 11:00:00,14.2,9.6,74.0,12.0,24.1,101.74,Rain
2017-09-30 12:00:00,12.8,10.7,87.0,13.0,16.1,101.74,Rain
2017-09-30 13:00:00,13.6,10.7,82.0,5.0,16.1,101.71,Cloudy
2017-09-30 14:00:00,12.6,8.8,78.0,2.0,9.7,101.71,"Rain Showers,Fog"
2017-09-30 16:00:00,13.7,10.6,81.0,13.0,24.1,101.68,Cloudy
2017-05-01 06:00:00,8.4,6.2,86.0,17.0,24.1,102.39,Rain
2017-05-01 07:00:00,8.8,6.4,85.0,21.0,24.1,102.37,Cloudy
2017-05-01 08:00:00,9.5,6.8,83.0,16.0,24.1,102.35,Rain
2017-05-01 09:00:00,9.2,7.2,87.0,16.0,19.3,102.34,Rain
2017-05-01 10:00:00,9.2,7.2,87.0,17.0,19.3,102.33,Rain
2017-05-01 11:00:00,9.3,7.4,88.0,10.0,19.3,102.34,Rain
2017-05-01 12:00:00,10.1,6.8,80.0,14.0,24.1,102.33,Rain
2017-05-01 13:00:00,10.6,5.6,71.0,4.0,24.1,102.25,Cloudy
2017-05-01 14:00:00,9.9,4.7,70.0,10.0,24.1,102.21,Rain
2017-05-01 16:00:00,10.2,6.0,75.0,10.0,32.2,102.15,Cloudy
2017-05-01 19:00:00,9.1,6.2,82.0,11.0,32.2,102.16,Cloudy
2017-05-03 07:00:00,11.7,11.1,96.0,21.0,16.1,102.1,Rain
2017-05-03 09:00:00,12.4,11.8,96.0,17.0,16.1,102.16,Rain
2017-05-03 10:00:00,12.7,11.9,95.0,17.0,19.3,102.18,Rain
2017-05-03 11:00:00,13.1,12.3,95.0,17.0,19.3,102.17,Rain
2017-05-03 12:00:00,13.3,12.5,95.0,13.0,9.7,102.18,"Rain,Fog"
2017-05-03 13:00:00,13.8,13.2,96.0,13.0,9.7,102.16,"Rain,Fog"
2017-05-03 14:00:00,14.4,13.3,93.0,13.0,19.3,102.14,Rain
2017-05-03 15:00:00,14.8,13.7,93.0,12.0,16.1,102.08,Rain
2017-05-03 16:00:00,14.7,13.9,95.0,11.0,16.1,102.02,Rain
2017-05-03 17:00:00,15.2,13.9,92.0,10.0,32.2,101.96,Rain
2017-05-03 19:00:00,14.8,14.0,95.0,8.0,24.1,101.81,Cloudy
2017-05-04 07:00:00,13.8,12.2,90.0,6.0,48.3,101.43,Clear
2017-05-04 10:00:00,16.3,13.1,81.0,17.0,48.3,101.33,Clear
2017-05-04 13:00:00,18.3,14.3,77.0,10.0,48.3,101.12,Clear
2017-05-04 16:00:00,19.0,14.9,77.0,13.0,48.3,100.83,Cloudy
2017-05-04 19:00:00,17.6,14.7,83.0,13.0,32.2,100.73,Rain
2017-05-05 07:00:00,13.4,10.8,84.0,25.0,32.2,100.64,Cloudy
2017-05-05 08:00:00,12.4,11.0,91.0,24.0,24.1,100.78,Rain
2017-05-05 10:00:00,13.5,11.2,86.0,23.0,24.1,100.88,Cloudy
2017-05-05 13:00:00,15.5,5.2,50.0,16.0,32.2,101.02,Cloudy
2017-05-05 16:00:00,14.3,9.2,71.0,16.0,32.2,101.21,Cloudy
2017-05-05 19:00:00,11.4,5.3,66.0,16.0,32.2,101.39,Cloudy
2017-05-06 07:00:00,9.8,5.8,76.0,19.0,48.3,101.91,Cloudy
2017-05-06 10:00:00,12.0,5.2,63.0,17.0,48.3,101.98,Clear
2017-05-06 13:00:00,12.6,3.6,54.0,16.0,48.3,102.01,Clear
2017-05-06 16:00:00,12.9,4.9,58.0,18.0,48.3,101.97,Clear
2017-05-06 19:00:00,10.8,5.6,70.0,10.0,48.3,101.95,Clear
2017-05-07 07:00:00,9.5,4.5,71.0,7.0,48.3,102.42,Clear
2017-05-07 13:00:00,12.1,6.0,66.0,13.0,48.3,102.35,Clear
2017-05-07 16:00:00,12.8,5.3,60.0,10.0,48.3,102.23,Cloudy
2017-05-07 19:00:00,11.8,6.3,69.0,6.0,48.3,102.2,Cloudy
2017-05-08 07:00:00,10.4,5.4,71.0,8.0,48.3,102.31,Cloudy
2017-05-08 10:00:00,12.8,6.4,65.0,4.0,48.3,102.28,Cloudy
2017-05-08 13:00:00,12.4,7.7,73.0,11.0,48.3,102.22,Cloudy
2017-05-08 16:00:00,13.8,7.6,66.0,17.0,48.3,102.12,Cloudy
2017-05-08 19:00:00,11.8,9.0,83.0,15.0,32.2,102.05,Cloudy
2017-05-09 07:00:00,10.9,7.2,78.0,6.0,48.3,101.95,Clear
2017-05-09 10:00:00,14.4,9.5,72.0,7.0,48.3,101.81,Cloudy
2017-05-09 13:00:00,14.9,9.7,71.0,10.0,48.3,101.68,Cloudy
2017-05-09 16:00:00,14.5,10.6,77.0,12.0,48.3,101.56,Cloudy
2017-05-09 19:00:00,12.7,9.9,83.0,3.0,48.3,101.42,Cloudy
2017-05-10 07:00:00,12.9,7.2,68.0,8.0,48.3,101.26,Cloudy
2017-05-10 10:00:00,13.7,11.8,88.0,15.0,48.3,101.22,Cloudy
2017-05-10 13:00:00,17.0,10.9,67.0,5.0,48.3,101.13,Cloudy
2017-05-10 16:00:00,15.2,9.6,69.0,6.0,48.3,101.03,Cloudy
2017-05-10 17:00:00,13.9,9.8,76.0,9.0,32.2,101.01,Rain
2017-05-10 19:00:00,13.8,10.1,78.0,9.0,24.1,100.98,Cloudy
2017-05-11 06:00:00,12.5,11.6,94.0,15.0,16.1,100.95,Rain
2017-05-11 07:00:00,13.0,12.1,94.0,12.0,24.1,100.9,Rain
2017-05-11 08:00:00,13.1,12.2,94.0,16.0,24.1,100.86,Rain
2017-05-11 09:00:00,13.5,12.2,92.0,14.0,24.1,100.87,Rain
2017-05-11 10:00:00,13.6,12.5,93.0,16.0,12.9,100.9,Rain
2017-05-11 11:00:00,12.4,11.5,94.0,22.0,4.8,100.92,"Moderate Rain,Fog"
2017-05-11 12:00:00,12.2,9.8,85.0,9.0,19.3,100.98,Rain
2017-05-11 13:00:00,12.6,10.2,85.0,8.0,24.1,101.13,Rain
2017-05-11 14:00:00,12.3,10.1,86.0,18.0,24.1,101.21,Rain
2017-05-11 16:00:00,12.6,10.0,84.0,27.0,24.1,101.33,Cloudy
2017-05-11 19:00:00,10.4,8.2,86.0,22.0,24.1,101.38,Rain
2017-05-11 20:00:00,9.5,8.6,94.0,14.0,19.3,101.32,Rain
2017-05-12 06:00:00,7.5,6.6,94.0,5.0,12.9,101.38,Rain
2017-05-12 07:00:00,8.5,7.1,91.0,7.0,24.1,101.39,Rain
2017-05-12 10:00:00,12.1,6.0,66.0,17.0,24.1,101.4,Cloudy
2017-05-12 13:00:00,13.2,7.5,68.0,11.0,32.2,101.37,Cloudy
2017-05-12 16:00:00,11.2,5.8,69.0,10.0,32.2,101.38,Cloudy
2017-05-12 19:00:00,10.0,5.0,71.0,26.0,32.2,101.4,Cloudy
2017-05-13 07:00:00,8.6,6.2,85.0,8.0,32.2,101.36,Cloudy
2017-05-13 09:00:00,9.4,6.5,82.0,7.0,24.1,101.42,Rain
2017-05-13 10:00:00,10.2,7.3,82.0,9.0,24.1,101.41,Cloudy
2017-05-13 13:00:00,12.9,7.2,68.0,15.0,32.2,101.35,Cloudy
2017-05-13 16:00:00,13.3,5.5,59.0,13.0,32.2,101.29,Cloudy
2017-05-13 19:00:00,11.0,6.4,73.0,5.0,32.2,101.33,Cloudy
2017-05-14 07:00:00,10.2,7.5,83.0,14.0,24.1,101.52,Cloudy
2017-05-14 09:00:00,8.8,6.8,87.0,14.0,19.3,101.55,Moderate Rain Showers
2017-05-14 10:00:00,10.1,7.2,82.0,13.0,24.1,101.55,Cloudy
2017-05-14 13:00:00,11.8,7.4,74.0,9.0,32.2,101.49,Cloudy
2017-05-14 16:00:00,11.6,7.2,74.0,18.0,48.3,101.41,Cloudy
2017-05-14 19:00:00,11.1,6.5,73.0,8.0,48.3,101.42,Clear
2017-05-15 07:00:00,9.3,6.8,84.0,17.0,24.1,101.37,Rain
2017-05-15 09:00:00,9.7,6.1,78.0,14.0,24.1,101.35,Rain
2017-05-15 10:00:00,9.2,7.3,88.0,18.0,19.3,101.35,Rain
2017-05-15 11:00:00,10.1,7.2,82.0,6.0,24.1,101.32,Rain
2017-05-15 12:00:00,10.6,6.0,73.0,15.0,24.1,101.29,Rain
2017-05-15 13:00:00,10.6,7.3,80.0,14.0,24.1,101.24,Rain
2017-05-15 14:00:00,10.2,6.8,79.0,11.0,24.1,101.18,Rain
2017-05-15 15:00:00,9.6,7.4,86.0,17.0,24.1,101.13,Rain
2017-05-15 16:00:00,8.9,7.0,88.0,14.0,19.3,101.09,Rain
2017-05-15 17:00:00,8.7,7.8,94.0,15.0,8.1,101.0,"Rain,Fog"
2017-05-15 18:00:00,8.6,7.7,94.0,16.0,8.1,100.91,"Rain,Fog"
2017-05-15 19:00:00,8.5,7.4,93.0,26.0,8.1,100.81,"Rain,Fog"
2017-05-15 20:00:00,8.3,7.6,95.0,21.0,8.1,100.69,"Rain,Fog"
2017-05-16 07:00:00,7.5,6.1,91.0,13.0,24.1,100.1,Cloudy
